x,y,centr_id
207.784,301.11,0
436.522,83.8653,4
476.511,542.712,1
242.448,339.065,0
452.797,124.678,4
399.165,125.219,4
178.283,351.882,0
424.526,110.178,4
503.753,99.189,4
470.191,481.332,1
407.371,494.091,2
428.918,98.0597,4
417.445,438.747,1
496.113,83.4349,4
354.319,73.1781,3
436.825,133.037,4
366.829,98.4192,3
400.179,433.503,2
442.283,152.327,4
408.115,134.875,4
488.045,473.948,1
417.97,80.0211,4
464.502,448.784,1
447.328,154.052,4
484.563,527.134,1
372.082,175.73,3
123.128,336.267,0
290.852,99.1007,3
326.065,120.828,3
442.271,102.846,4
432.872,148.231,4
285.223,361.159,0
386.537,413.883,2
242.062,256.528,0
333.761,114.324,3
333.846,109.859,3
399.711,77.0188,3
356.443,562.781,2
372.745,97.5165,3
156.604,239.76,0
427.789,86.4233,4
375.82,33.6431,3
336.169,499.56,2
148.652,384.719,0
428.278,148.449,4
368.835,196.448,4
386.972,101.309,3
367.184,110.604,3
150.015,325.616,0
438.744,131.296,4
430.59,414.633,1
335.844,80.8178,3
386.958,538.449,2
386.959,533.404,2
201.408,335.353,0
464.408,135.996,4
393.834,496.284,2
453.404,385.729,1
450.451,105.867,4
337.961,138.011,3
442.514,459.933,1
375.435,65.5333,3
482.544,215.086,4
452.69,143.031,4
399.605,27.662,3
209.859,245.052,0
303.919,57.4035,3
451.388,468.872,1
370.239,56.7815,3
282.462,109.795,3
439.718,507.598,1
378.187,106.483,3
371.593,179.718,3
387.906,545.609,2
445.438,165.835,4
352.29,142.143,3
443.918,417.95,1
282.135,348.587,0
454.072,467.592,1
480.441,428.475,1
361.085,502.455,2
451.248,148.765,4
395.63,497.68,2
430.824,43.5425,4
320.976,151.434,3
406.426,504.399,2
374.079,80.2056,3
448.698,438.921,1
430.439,156.283,4
267.76,80.6152,3
398.672,496.723,2
420.705,453.229,1
426.069,219.975,4
216.753,351.531,0
175.886,287.572,0
364.411,141.798,3
359.03,84.8462,3
437.472,474.554,1
121.971,309.652,0
454.725,544.155,1
363.964,128.91,3
415.37,145.995,4
138.896,315.332,0
462.95,422.292,1
351.35,137.008,3
407.913,181.996,4
193.527,304.625,0
347.57,90.0369,3
449.402,135.992,4
383.046,510.05,2
472.803,394.359,1
192.221,286.254,0
451.821,82.9957,4
428.763,137.498,4
435.969,130.812,4
450.077,531.374,1
486.955,395.593,1
334.763,108.305,3
473.62,484.086,1
370.001,490.347,2
433.953,98.5325,4
183.483,324.212,0
421.92,471.848,1
382.981,33.7639,3
494.139,500.927,1
411.501,532.316,2
474.135,545.643,1
372.722,552.559,2
396.583,534.593,2
477.237,145.313,4
395.811,495.61,2
440.414,469.317,1
490.165,510.308,1
384.161,56.4353,3
206.311,304.652,0
385.408,524.402,2
158.239,297.158,0
400.025,449.98,2
463.993,451.473,1
123.474,293.802,0
335.278,484.208,2
222.405,378.601,0
530.209,502.293,1
383.003,504.574,2
401.281,494.481,2
361.081,159.947,3
198.424,403.762,0
391.906,126.245,3
323.45,140.945,3
225.925,290.479,0
303.346,87.4837,3
155.958,262.375,0
395.252,217.955,4
422.056,389.984,1
410.154,43.4804,3
362.896,108.599,3
406.676,551.054,2
411.624,114.625,4
445.815,53.8192,4
365.581,196.578,3
468.889,386.037,1
318.095,159.283,3
464.919,549.704,1
452.816,126.721,4
438.162,134.21,4
442.742,563.204,2
215.121,299.957,0
482.079,468.313,1
413.54,548.232,2
347.078,515.715,2
403.931,98.0936,4
377.403,98.5217,3
338.716,469.668,2
208.107,305.655,0
541.762,495.133,1
364.913,496.268,2
414.035,504.134,2
436.713,130.31,4
502.951,504.717,1
210.293,363.866,0
433.672,140.839,4
128.101,342.704,0
398.029,495.929,2
447.309,467.874,1
445.981,470.472,1
372.909,115.389,3
513.983,528.908,1
461.541,207.722,4
378.42,37.6723,3
384.101,495.259,2
515.684,107.613,4
450.943,42.1121,4
436.61,470.984,1
418.995,203.428,4
434.886,465.757,1
454.872,522.377,1
212.905,325.545,0
448.443,467.08,1
469.172,409.335,1
280.188,357.075,0
445.882,451.977,1
415.209,146.693,4
206.613,305.967,0
335.399,108.674,3
209.972,303.297,0
440.39,104.193,4
357.741,128.883,3
407.826,429.495,1
491.579,551.659,1
359.858,192.914,3
195.475,338.144,0
320.705,101.402,3
454.545,471.241,1
462.257,178.201,4
387.161,479.651,2
474.008,459.745,1
395.393,497.788,2
408.848,491.855,2
157.591,316.631,0
388.544,459.871,2
385.562,137.492,3
156.378,370.643,0
434.008,199.255,4
398.83,33.3204,3
438.201,451.884,1
510.606,403.829,1
519.005,133.072,4
439.322,440.691,1
345.35,71.284,3
387.067,495.972,2
309.969,155.76,3
357.797,483.606,2
400.353,416.861,1
390.164,497.78,2
175.151,311.075,0
492.236,95.5521,4
333.832,80.0675,3
204.161,312.68,0
395.893,497.539,2
349.304,537.72,2
461.717,406.877,1
337.738,20.9228,3
312.479,45.6093,3
384.16,164.465,4
334.499,57.5188,3
375.015,119.901,3
213.961,297.707,0
487.078,167.195,4
414.96,102.557,4
324.963,155.559,3
366.241,506.17,2
222.918,302.575,0
509.025,127.808,4
482.947,506.481,1
387.138,520.388,2
357.483,459.8,2
212.76,288.509,0
359.752,465.772,2
447.104,176.542,4
432.35,404.322,1
444.445,534.067,2
442.68,170.147,4
184.335,312.431,0
341.824,448.8,2
310.421,50.6289,3
453.776,481.54,1
249.349,329.231,0
454.709,565.885,2
419.833,141.739,4
444.656,481.045,1
425.568,141.012,4
426.058,126.469,4
363.437,556.328,2
452.202,449.609,1
216.615,313.152,0
235.693,337.52,0
465.109,137.584,4
435.643,441.822,1
182.521,260.254,0
443.473,478.864,1
340.073,97.2974,3
396.809,435.884,2
211.337,298.249,0
170.408,267.536,0
216.321,253.963,0
430.959,174.549,4
464.42,226.16,4
347.057,104.774,3
290.053,76.0193,3
472.792,540.426,1
453.21,69.5534,4
180.1,302.78,0
428.192,84.5617,4
418.38,140.945,4
469.609,443.829,1
433.787,465.114,1
378.478,50.0179,3
447.823,386.962,1
387.931,424.202,2
410.623,154.036,4
205.36,230.198,0
449.502,407.928,1
405.4,472.066,2
361.111,510.057,2
447.343,444.897,1
359.604,534.539,2
258.389,101.924,3
389.831,45.6107,3
442.467,93.8259,4
437.536,146.899,4
119.678,301.643,0
395.902,501.592,2
397.863,197.108,4
365.181,501.31,2
413.427,520.688,2
391.93,106.95,3
474.715,539.687,1
169.255,315.487,0
393.298,491.006,2
278.693,143.802,3
249.57,355.472,0
370.438,116.505,3
470.886,426.43,1
138.54,329.5,0
310.771,476.643,2
359.069,99.6487,3
291.461,83.0758,3
442.213,497.874,1
443.901,120.413,4
360.782,84.4052,3
366.965,478.793,2
198.907,250.026,0
434.075,445.873,1
453.602,416.437,1
447.853,489.429,1
341.747,102.969,3
428.8,566.251,2
166.825,332.349,0
433.691,384.569,1
268.44,355.719,0
348.876,442.708,2
396.367,456.966,2
525.691,533.076,1
348.268,112.301,3
137.219,246.311,0
324.487,431.547,2
130.447,364.107,0
446.922,470.069,1
428.678,129.129,4
343.004,87.5151,3
548.743,449.721,1
434.044,138.303,4
434.15,542.419,2
201.683,311.246,0
396.313,126.467,4
241.734,353.779,0
427.679,150.582,4
452.017,536.023,1
393.841,489.669,2
193.426,316.846,0
417.822,494.648,2
427.948,578.881,2
175.027,213.905,0
413.961,153.169,4
314.645,69.5329,3
382.911,445.51,2
481.117,549.022,1
474.942,555.934,1
463.2,432.211,1
506.952,411.667,1
398.718,126.349,4
346.093,110.834,3
439.369,136.297,4
458.118,47.6113,4
211.897,318.996,0
331.167,83.6148,3
408.113,595.615,2
344.321,492.998,2
247.822,294.691,0
437.767,140.183,4
216.572,310.201,0
403.326,494.075,2
335.689,509.166,2
464.838,380.606,1
461.381,129.377,4
509.984,144.68,4
288.634,250.316,0
397.513,75.971,3
472.595,506.087,1
453.948,503.4,1
288.152,161.695,3
210.09,291.257,0
368.237,417.257,2
445.021,455.423,1
500.529,495.299,1
429.033,555.193,2
433.527,165.767,4
426.277,444.175,1
415.753,484.567,2
152.442,312.785,0
432.893,452.912,1
210.569,220.51,0
450.346,160.617,4
460.924,125.177,4
412.559,483.234,2
459.793,142.522,4
134.381,246.576,0
376.986,495.285,2
379.337,113.6,3
315.57,189.595,3
434.534,161.435,4
451.465,489.292,1
258.266,352.375,0
430.171,126.401,4
387.898,488.291,2
217.205,294.629,0
244.583,330.274,0
354.497,408.355,2
419.537,226.807,4
429.287,65.6227,4
202.376,299.151,0
456.418,155.081,4
355.283,126.612,3
390.659,113.902,3
435.512,413.362,1
230.009,213.75,0
537.578,469.365,1
430.956,458.386,1
210.546,303.076,0
352.013,124.134,3
476.201,183.94,4
381.867,512.078,2
219.566,245.294,0
464.575,459.044,1
397.599,491.519,2
328.165,531.384,2
498.708,203.068,4
130.524,331.78,0
329.937,114.361,3
444.811,131.63,4
145.321,347.789,0
491.342,377.445,1
450.387,396.755,1
376.036,595.21,2
351.92,569.338,2
383.749,141.289,3
429.381,131.358,4
320.9,184.618,3
387.145,540.323,2
302.015,117.878,3
375.551,205.762,4
396.872,429.003,2
395.679,49.186,3
383.522,70.3524,3
471.364,485.596,1
194.834,296.944,0
460.502,454.596,1
154.041,289.466,0
175.005,269.523,0
151.661,296.216,0
239.156,299.951,0
436.988,456.063,1
122.475,271.655,0
295.348,71.1276,3
344.488,102.712,3
417.517,521.909,2
393.154,486.87,2
257.393,260.893,0
411.88,132.16,4
411.255,530.12,2
397.294,465.239,2
186.002,312.689,0
451.003,468.774,1
136.712,289.899,0
369.276,88.2915,3
350.852,113.825,3
378,54.3357,3
450.503,164.549,4
378.289,175.969,4
455.915,155.781,4
335.062,46.453,3
209.474,382.786,0
463.599,125.006,4
414.023,421.613,1
396.008,18.2374,3
364.314,579.814,2
437.019,136.719,4
391.692,499.018,2
372.642,141.301,3
256.388,380.019,0
503.156,480.791,1
469.534,170.413,4
360.277,149.933,3
371.774,122.5,3
450.125,467.23,1
422.751,524.925,2
152.224,349.772,0
454.571,527.178,1
308.15,112.227,3
420.234,454.4,1
454.397,526.54,1
347.11,484.814,2
409.49,506.497,2
525.862,437.166,1
350.128,137.691,3
451.213,468.951,1
419.445,460.335,1
400.184,490.97,2
369.397,80.1581,3
437.489,84.2308,4
188.194,318.126,0
363.859,114.687,3
400.616,480.979,2
440.784,467.146,1
245.614,236.207,0
170.971,309.064,0
191.594,396.569,0
164.944,277.984,0
369.544,54.9268,3
324.508,537.865,2
391.096,523.137,2
273.912,272.615,0
398.986,223.706,4
340.876,418.42,2
458.107,479.327,1
394.87,498.133,2
464.496,91.1419,4
405.464,156.306,4
372.671,467.964,2
410.945,383.973,1
435.405,426.926,1
357.925,532.83,2
455.13,452.74,1
436.088,114.53,4
305.284,123.175,3
493.406,471.086,1
361.96,114.045,3
420.435,436.388,1
308.802,129.885,3
438.152,553.226,2
424.918,453.797,1
413.108,558.269,2
462.824,416.116,1
322.342,484.862,2
521.494,84.9903,4
358.896,65.9882,3
484.845,542.066,1
224.246,302.736,0
140.488,364.75,0
399.989,118.081,4
406.799,153.303,4
205.777,304.041,0
241.53,334.968,0
515.757,502.351,1
178.925,259.838,0
330.156,90.6574,3
507.015,123.141,4
453.284,470.02,1
399.802,489.705,2
473.216,450.633,1
247.296,351.183,0
403.674,113.588,4
453.677,495.674,1
464.607,132.865,4
322.496,146.735,3
299.087,47.8759,3
379.649,119.182,3
381.16,130.503,3
380.32,540.234,2
299.919,151.288,3
183.342,346.56,0
395.088,491.007,2
429.175,496.744,2
393.968,494.769,2
397.156,204.019,4
288.397,274.401,0
162.018,292.672,0
510.891,199.192,4
354.546,82.1897,3
388.251,49.7049,3
482.839,201.668,4
400.946,70.7146,3
471.425,448.364,1
413.303,180.634,4
412.96,448.911,1
296.174,51.3366,3
156.395,363.474,0
369.59,489.745,2
337.124,520.583,2
169.051,380.626,0
259.663,323.263,0
421.863,99.7475,4
277.391,323.93,0
392.028,482.104,2
412.057,458.669,2
279.948,257.397,0
220.29,304.088,0
448.729,470.501,1
443.567,136.034,4
263.585,321.489,0
370.65,107.834,3
452.032,546.48,2
498.009,425.139,1
359.749,116.479,3
439.586,434.966,1
415.817,526.291,2
357.298,84.0618,3
409.779,141.684,4
486.603,461.74,1
349.51,96.4767,3
433.309,487.908,1
471.907,450.32,1
360.534,82.4046,3
419.405,585.176,2
307.389,296.577,0
437.809,130.908,4
435.814,378.662,1
430.618,65.8221,4
321.589,145.155,3
419.826,447.779,1
134.056,350.276,0
213.763,306.068,0
385.865,494.236,2
445.302,459.368,1
260.876,112.88,3
389.389,560.947,2
329.731,532.119,2
384.905,431.728,2
452.468,469.219,1
499.697,136.294,4
414,426.15,1
381.795,460.865,2
522.892,481.31,1
398.193,141.69,4
255.125,266.9,0
428.028,438.039,1
419.132,525.446,2
356.286,521.717,2
422.198,512.306,2
321.761,501.126,2
394.172,490.136,2
392.683,517.86,2
432.038,538.244,2
504.746,129.132,4
451.021,114.408,4
418.582,127.024,4
455.257,544.688,1
441.694,45.2668,4
513.588,421.287,1
319.273,97.1893,3
411.574,201.981,4
437.425,119.944,4
337.049,417.655,2
204.068,309.023,0
511.768,418.973,1
505.141,397.991,1
434.477,101.068,4
279.334,122.669,3
379.185,114.89,3
436.559,111.209,4
367.712,27.9317,3
373.911,80.3368,3
489.887,124.67,4
431.799,533.624,2
353.193,494.74,2
425.712,488.109,2
167.105,312.351,0
270.621,281.997,0
465.269,468.249,1
300.821,183.35,3
199.513,297.324,0
428.792,513.953,2
353.319,106.764,3
284.549,157.979,3
411.569,507.943,2
323.862,144.156,3
484.891,478.782,1
448.039,468.595,1
367.836,497.427,2
405.292,472.545,2
365.294,465.688,2
280.04,149.406,3
520.405,135.545,4
249.289,299.317,0
397.434,497.431,2
301.7,286.342,0
431.008,555.11,2
243.562,318.018,0
355.229,87.6153,3
293.127,274.154,0
344.907,26.6158,3
401.713,68.2595,3
163.827,244.257,0
410.739,499.462,2
185.8,342.176,0
364.913,149.99,3
449.962,91.5509,4
355.669,57.7572,3
380.575,551.122,2
449.121,109.84,4
538.203,516.83,1
172.004,292.318,0
455.302,463.593,1
432.437,127.55,4
489.033,499.529,1
204.923,265.792,0
356.983,133.757,3
461.389,561.63,1
452.059,423.912,1
192.644,338.098,0
485.041,121.548,4
161.686,319.008,0
308.902,469.827,2
437.677,509.005,1
367.139,439.61,2
387.678,105.761,3
146.309,288.628,0
361.447,89.4764,3
362.95,32.4675,3
339.447,79.428,3
433.104,150.563,4
438.912,109.019,4
322.166,510.584,2
426.4,198.07,4
342.214,87.8244,3
358.661,527.64,2
234.207,356.158,0
393.977,137.955,4
430.243,477.964,1
245.854,384.876,0
520.602,539.466,1
373.28,173.051,3
376.858,471.648,2
120.805,325.436,0
416.607,116.617,4
413.284,501.156,2
462.793,503.63,1
458.611,132.235,4
411.896,475.371,2
201.533,321.314,0
386.846,488.673,2
372.592,447.345,2
253.418,315.503,0
257.908,228.199,0
401.275,516.765,2
339.53,49.5693,3
359.804,456.443,2
185.536,340.808,0
413.887,442.773,1
374.114,429.503,2
156.588,324.18,0
398.468,470.774,2
416.854,122.054,4
279.794,70.2219,3
362.776,104.1,3
401.52,492.542,2
206.44,304.04,0
485.561,203.831,4
448.652,475.887,1
429.347,40.4196,4
348.479,112.198,3
421.787,204.572,4
386.725,516.158,2
204.178,309.26,0
188.731,334.199,0
269.555,81.7924,3
431.998,41.207,4
383.061,450.622,2
186.342,335.216,0
435.894,131.09,4
542.548,442.291,1
279.274,260.047,0
530.796,418.248,1
298.946,278.543,0
260.919,356.639,0
388.44,85.3661,3
355.59,153.245,3
178.98,388.499,0
207.718,310.48,0
415.209,414.432,1
424.742,109.905,4
464.787,429.99,1
428.749,434.656,1
385.838,424.483,2
376.146,543.046,2
334.148,86.5589,3
469.886,195.9,4
347.686,99.549,3
210.987,306.809,0
416.648,140.431,4
517.009,480.546,1
399.433,114.015,4
179.204,265.798,0
457.203,499.956,1
442.892,120.056,4
205.995,229.179,0
397.238,595.525,2
477.595,439.147,1
291.218,61.6078,3
385.117,411.442,2
356.473,102.526,3
360.745,186.689,3
459.364,83.4074,4
418.277,483.277,2
425.163,591.256,2
478.917,483.448,1
182.973,328.813,0
476.949,79.7078,4
476.797,484.962,1
450.772,516.096,1
282.06,91.7005,3
463.894,115.301,4
391.428,134.516,4
365.323,507.288,2
283.998,101.451,3
361.762,466.273,2
497.835,446.826,1
464.639,461.584,1
170.504,307.738,0
458.618,182.649,4
173.087,265.508,0
212.284,244.735,0
459.828,150.658,4
458.696,460.511,1
463.098,212.262,4
145.789,289.336,0
427.33,158.444,4
427.05,533.822,2
437.924,125.872,4
396.481,151.529,4
209.687,304.812,0
453.302,466.572,1
348.656,584.142,2
423.853,437.135,1
379.261,121.812,3
377.184,519.519,2
267.619,102.033,3
418.282,64.7591,4
395.998,542.002,2
436.108,141.544,4
153.328,276.639,0
399.937,212.7,4
404.91,92.63,4
409.256,142.838,4
429.507,547.245,2
468.041,452.39,1
416.926,482.303,2
442.827,571.641,2
398.68,190.82,4
413.737,517.652,2
447.655,412.887,1
374.768,530.19,2
389.481,79.9991,3
357.635,425.861,2
398.403,112.81,4
437.812,132.259,4
261.273,324.553,0
242.474,297.459,0
490.449,498.878,1
388.94,103.62,3
352.279,18.554,3
336.515,98.59,3
462.801,425.184,1
209.683,335.732,0
200.33,333.742,0
533.054,480.473,1
456.423,498.612,1
425.586,146.378,4
507.67,501.545,1
211.958,304.726,0
304.97,141.038,3
205.823,300.843,0
321.021,13.4297,3
454.869,114.664,4
398.416,471.158,2
249.831,341.762,0
225.645,278.383,0
484.058,453.387,1
202.718,288.049,0
533.191,112.385,4
367.933,94.1136,3
284.238,64.8785,3
330.982,139.749,3
343.293,467.733,2
436.783,494.288,1
385.466,430.507,2
349.096,97.8315,3
462.08,495.672,1
432.543,412.466,1
459.114,462.701,1
250.118,332.6,0
368.168,444.868,2
427.551,220.32,4
172.172,299.329,0
509.372,188.554,4
417.56,491.559,2
473.856,121.436,4
408.996,500.5,2
472.679,206.611,4
447.405,44.5016,4
233.664,310.109,0
455.3,459.853,1
379.337,125.62,3
445.248,137.504,4
330.434,122.947,3
400.571,425.172,1
288.794,70.0112,3
369.267,98.8707,3
332.562,131.839,3
408.123,471.185,2
354.635,537.651,2
389.536,577.469,2
219.942,289.018,0
417.557,116.951,4
300.668,507.693,2
410.781,501.619,2
516.455,474.53,1
472.66,476.855,1
360.219,182.267,3
409.809,73.7654,3
468.824,498.407,1
368.29,63.7319,3
370.8,85.5407,3
465.936,453.314,1
477.132,464.147,1
426.427,172.213,4
369.974,108.512,3
450.233,475.487,1
445.532,92.4083,4
324.253,484.544,2
483.593,60.1174,4
384.432,10.2599,3
517.184,122.547,4
408.877,524.96,2
497.941,407.907,1
407.71,475.112,2
340.896,111.314,3
264.506,293.439,0
483.85,415.914,1
490.51,158.878,4
389.535,504.49,2
213.996,300.027,0
399.243,497.026,2
216.829,366.547,0
422.749,122.212,4
356.938,471.575,2
463.155,477.857,1
359.739,103.352,3
394.872,495.886,2
521.311,470.811,1
368.85,454.295,2
490.258,89.6529,4
436.04,443.293,1
167.825,293.425,0
362.681,533.202,2
531.745,445.928,1
438.789,133.512,4
453.508,389.176,1
360.028,136.035,3
196.271,267.557,0
456.666,67.1622,4
345.848,86.16,3
205.004,296.79,0
383.835,108.417,3
202.37,401.185,0
207.845,370.99,0
467.407,466.734,1
182.609,218.934,0
487.47,179.137,4
376.072,531.532,2
251.647,325.244,0
299.473,161.695,3
405.706,217.065,4
498.643,471.809,1
319.249,184.646,3
477.862,450.432,1
212.622,345.369,0
483.29,74.3707,4
413.05,124.716,4
378.184,414.698,2
236.171,342.787,0
161.464,318.909,0
368.477,100.672,3
348.881,522.24,2
442.124,139.523,4
471.545,505.825,1
206.778,301.164,0
362.001,532.545,2
398.092,65.7178,3
413.713,171.138,4
397.915,130.698,4
430.894,451.797,1
371.592,552.274,2
460.532,179.518,4
217.507,326.51,0
434.974,458.303,1
369.113,137.555,3
384.6,73.3198,3
381.812,145.322,3
450.205,475.263,1
417.941,575.503,2
445.118,471.293,1
291.916,160.169,3
422.034,464.373,1
293.754,291.201,0
494.825,156.281,4
363.187,104.673,3
432.714,474.815,1
447.39,103.614,4
422.821,132.787,4
440.752,136.531,4
350.913,103.507,3
349.766,91.7339,3
398.333,519.093,2
361.732,550.418,2
419.088,514.374,2
396.909,404.467,1
462.856,502.345,1
465.421,464.838,1
299.937,36.7906,3
410.328,426.07,1
394.618,77.5915,3
390.651,579.95,2
400.909,41.9602,3
205.512,303.847,0
439.367,132.995,4
337.664,20.8698,3
371.716,409.433,2
351.068,185.668,3
256.932,334.767,0
409.123,158.257,4
384.891,455.191,2
360.095,121.936,3
478.042,211.733,4
224.67,223.81,0
208.288,313.661,0
311.494,19.7228,3
491.387,553.729,1
221.118,364.323,0
430.759,143.52,4
393.836,498.026,2
383.724,71.2529,3
499.214,441.452,1
278.385,154.792,3
389.876,181.899,4
391.155,186.652,4
191.131,327.85,0
395.73,497.687,2
409.289,153.103,4
419.193,528.115,2
540.49,426.116,1
426.04,473.55,1
472.646,539.665,1
204.468,306.988,0
281.43,163.8,3
516.732,82.8297,4
471.519,440.728,1
429.374,520.642,2
392.283,460.734,2
405.374,447.654,2
435.629,445.963,1
466.273,438.435,1
311.927,63.0568,3
423.865,91.2838,4
437.736,173.843,4
425.304,463.79,1
311.592,130.526,3
306.365,466.872,2
373.268,139.801,3
436.451,134.7,4
364.177,142.557,3
440.77,523.779,2
459.365,170.836,4
259.447,238.572,0
463.233,468.7,1
170.894,227.021,0
242.695,318.611,0
230.194,397.534,0
359.447,465.598,2
222.661,298.997,0
413.145,518.396,2
315.133,454.648,2
373.362,140.051,3
194.039,306.41,0
460.883,470.668,1
428.053,158.91,4
297.335,102.333,3
375.675,566.983,2
339.669,148.712,3
236.6,296.843,0
464.789,195.318,4
404.018,531.153,2
337.59,25.8946,3
419.493,120.194,4
431.91,468.256,1
389.891,447.947,2
372.242,453.906,2
401.575,494.579,2
123.33,269.497,0
424.208,148.094,4
210.3,316.547,0
440.07,140.913,4
415.471,160.799,4
203.516,305.274,0
254.939,327.375,0
477.901,493.815,1
501.985,463.829,1
393.385,132.762,4
436.119,385.535,1
452.547,491.957,1
368.127,487.552,2
212.984,312.139,0
339.253,46.2384,3
382.81,121.022,3
360.91,178.275,3
405.761,538.708,2
251.965,322.749,0
135.029,292.444,0
359.521,103.595,3
346.734,105.846,3
229.475,401.131,0
395.742,497.717,2
355.876,148.633,3
365.372,103.492,3
456.803,463.456,1
261.036,276.804,0
384.527,508.702,2
213.689,374.139,0
428.311,150.092,4
418.6,109.315,4
425.729,96.537,4
446.978,471.876,1
454.906,439.715,1
376.012,24.167,3
457.745,156.461,4
168.904,288.368,0
461.202,405.989,1
401.65,124.608,4
375.112,149.28,3
202.814,279.937,0
209.345,243.044,0
406.208,61.5978,3
424.171,503.903,2
468.292,64.595,4
318.266,522.61,2
211.313,299.201,0
467.039,481.807,1
443.894,97.0735,4
449.12,460.718,1
534.639,128.629,4
387.657,105.809,3
349.38,77.6581,3
364.122,69.4436,3
390.951,106.834,3
426.08,487.233,2
191.796,310.502,0
415.156,494.827,2
452.445,461.335,1
366.744,508.968,2
447.894,447.321,1
242.724,370.847,0
437.354,473.875,1
364.209,184.047,3
516.189,103.263,4
371.574,101.884,3
467.131,129.059,4
409.002,70.3121,3
423.304,529.397,2
203.731,311.908,0
217.651,344.06,0
127.673,316.047,0
392.119,155.577,4
396.494,12.7703,3
266.329,237.31,0
413.787,183.024,4
411.073,36.0068,3
419.249,498.256,2
193.675,295.675,0
479.35,379.898,1
370.319,516.221,2
462.647,199.764,4
410.648,501.501,2
405.845,169.647,4
484.941,150.722,4
169.682,255.823,0
369.94,202.52,4
408.891,134.77,4
477.138,520.347,1
329.593,83.744,3
406.464,524.354,2
459.743,527.129,1
169.793,296.031,0
412.984,567.224,2
411.96,152.563,4
331.802,20.2201,3
376.784,47.8663,3
276.555,129.671,3
124.538,305.562,0
338.575,464.312,2
391.708,426.456,2
437.028,542.05,2
356.155,102.156,3
369.596,103.115,3
451.059,486.061,1
456.498,477.851,1
294.207,116.578,3
200.669,302.35,0
295.452,118.863,3
344.2,477.011,2
401.314,494.743,2
464.252,440.514,1
429.722,160.577,4
183.821,349.862,0
205.938,295.688,0
375.533,167.687,3
487.256,463.624,1
514.337,466.915,1
526.684,125.09,4
396.036,491.88,2
301.381,101.54,3
203.634,297.568,0
360.326,148.103,3
200.61,298.226,0
456.496,512.845,1
434.96,476.997,1
466.1,118.706,4
513.698,419.215,1
213.778,271.95,0
445.079,484.052,1
421.536,149.593,4
263.551,279.071,0
279.425,278.372,0
444.7,162.716,4
443.616,386.605,1
456.583,466.721,1
463.754,560.884,1
397.573,463.304,2
525.819,445.74,1
404.564,181.54,4
446.854,455.523,1
448.227,477.136,1
477.643,500.367,1
483.534,105.016,4
372.344,141.459,3
468.056,183.167,4
334.111,548.492,2
396.344,498.042,2
430.074,219.57,4
408.511,461.536,2
430.907,140.576,4
366.446,99.079,3
457.409,459.624,1
471.139,440.403,1
367.527,119.926,3
380.081,91.507,3
518.711,76.8857,4
435.229,514.657,2
500.742,480.63,1
254.764,313.988,0
482.635,380.877,1
325.106,196.158,3
193.479,228.411,0
450.208,461.961,1
188.116,327.674,0
520.604,490.061,1
208.266,295.278,0
402.407,491.683,2
237.94,299.085,0
449.82,464.458,1
309.371,168.451,3
489.703,199.465,4
539.003,516.199,1
435.557,143.047,4
462.941,132.648,4
365.822,174.584,3
361.088,433.683,2
402.917,77.5917,3
179.928,234.303,0
434.718,582.848,2
465.355,547.103,1
322.149,163.88,3
412.601,473.161,2
432.756,148.193,4
371.142,58.3628,3
439.281,47.8038,4
418.783,415.722,1
427.426,495.3,2
467.106,87.9714,4
318.09,149.825,3
213.467,262.426,0
489.483,134.927,4
369.086,95.6745,3
302.351,166.159,3
236.684,326.277,0
438.727,507.653,1
436.468,123.862,4
429.587,520.481,2
277.13,307.1,0
154.675,346.233,0
449.464,480.811,1
453.94,92.6014,4
367.544,168.151,3
465.668,127.619,4
180.065,347.833,0
430.233,83.8701,4
405.145,576.955,2
473.327,435.722,1
526.624,406.059,1
154.951,252.569,0
432.127,65.8204,4
465.53,102.863,4
458.883,453.055,1
457.988,384.832,1
433.073,148.419,4
381.385,166.154,4
395.43,495.299,2
397.923,508.151,2
519.529,469.641,1
395.084,25.061,3
486.17,551.103,1
199.545,362.133,0
365.711,564.187,2
456.738,466.658,1
488.228,448.913,1
529.049,494.078,1
387.495,453.756,2
269.296,270.828,0
339.868,80.8477,3
378.815,540.693,2
411.35,432.417,1
432.218,143.866,4
287.088,152.956,3
229.262,295.291,0
304.518,39.5926,3
175.88,291.653,0
422.737,108.025,4
483.896,441.313,1
225.041,323.429,0
385.619,76.856,3
370.309,107.458,3
435.851,531.489,2
228.048,322.125,0
358.217,130.986,3
458.292,413.534,1
409.264,101.87,4
360.838,486.457,2
381.337,533.768,2
493.453,528.537,1
317.793,522.232,2
432.116,209.507,4
434.662,124.822,4
389.952,529.751,2
272.969,323.125,0
438.453,132.034,4
219.335,209.141,0
404.628,490.951,2
206.258,316.252,0
410.165,54.0675,3
442.076,446.332,1
354.491,153.912,3
459.268,229.915,4
286.34,54.0314,3
502.575,187.576,4
196.376,220.467,0
414.736,80.6793,4
395.883,497.867,2
434.269,156.831,4
428.767,95.4469,4
379.152,99.5725,3
212.88,313.191,0
231.075,337.418,0
474.191,74.411,4
352.483,154.958,3
243.45,261.239,0
313.706,485.983,2
400.365,508.865,2
455.433,459.855,1
382.593,60.4526,3
442.195,453.56,1
391.286,500.361,2
229.823,337.789,0
265.081,62.2947,3
344.17,149.455,3
